"Type","ID","POS","Angle","Animation","Frame","Other Data"
"unit",24,"345,520",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,530",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,540",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,550",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,560",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,570",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,580",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,590",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,600",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,610",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,620",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,630",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
,,,,,,
"unit",23,"330,450",-90,"Human_Main_1hand_Swing/0",8,"Team:2"
"unit",23,"330,440",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,430",-90,"Human_Main_1hand_Swing/0",8,"Team:2"
"unit",23,"330,420",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,410",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,400",-90,"Human_Main_1hand_Swing/0",8,"Team:2"
"unit",23,"330,390",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,380",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,370",-90,"Human_Main_1hand_Swing/0",8,"Team:2"
"unit",23,"330,360",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,350",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,460",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,470",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,480",-90,"Human_Main_1hand_Swing/0",8,"Team:2"
"unit",23,"330,490",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,500",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,510",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,520",-90,"Human_Main_1hand_Swing/0",8,"Team:2"
"unit",23,"330,530",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,540",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,550",-90,"Human_Main_1hand_Swing/0",8,"Team:2"
"unit",23,"330,560",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,570",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,580",-90,"Human_Main_1hand_Swing/0",8,"Team:2"
"unit",23,"330,590",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,600",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,610",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
"unit",23,"330,620",-90,"Human_Main_1hand_Swing/0",8,"Team:2"
"unit",23,"330,630",-90,"Human_Main_1hand_Swing/0",9,"Team:2"
,,,,,,
"unit",22,"315,450",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,440",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,430",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,420",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,410",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,400",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,390",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,380",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,370",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,360",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,350",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,460",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,470",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,480",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,490",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,500",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,510",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,520",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,530",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,540",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,550",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,560",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,570",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,580",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,590",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,600",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,610",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,620",-90,"Human_Both_bow_Draw/0",6,"Team:2"
"unit",22,"315,630",-90,"Human_Both_bow_Draw/0",6,"Team:2"
,,,,,,
"effect","Stone","465,450",-90,"Base",0,
"effect","Stone","470,440",-90,"Base",0,
"effect","Stone","474,430",-90,"Base",0,
"effect","Stone","472,420",-90,"Base",0,
"effect","Stone","470,410",-90,"Base",0,
"effect","Stone","471,390",-90,"Base",0,
"effect","Stone","466,380",-90,"Base",0,
"effect","Stone","477,370",-90,"Base",0,
"effect","Stone","458,360",-90,"Base",0,
"effect","Stone","466,350",-90,"Base",0,
"effect","Stone","468,460",-90,"Base",0,
"effect","Stone","471,480",-90,"Base",0,
"effect","Stone","470,490",-90,"Base",0,
"effect","Stone","472,500",-90,"Base",0,
"effect","Stone","470,510",-90,"Base",0,
"effect","Stone","473,530",-90,"Base",0,
"effect","Stone","472,540",-90,"Base",0,
"effect","Stone","468,550",-90,"Base",0,
"effect","Stone","467,570",-90,"Base",0,
"effect","Stone","466,580",-90,"Base",0,
"effect","Stone","470,600",-90,"Base",0,
"effect","Stone","472,610",-90,"Base",0,
"effect","Stone","464,620",-90,"Base",0,
"effect","Stone","473,630",-90,"Base",0,
,,,,,,
"effect","Arrow","460,450",90,"Base",0,
"effect","Arrow","460,440",90,"Base",0,
"effect","Arrow","460,430",90,"Base",0,
"effect","Arrow","460,420",90,"Base",0,
"effect","Arrow","460,410",90,"Base",0,
"effect","Arrow","460,400",90,"Base",0,
"effect","Arrow","460,390",90,"Base",0,
"effect","Arrow","460,380",90,"Base",0,
"effect","Arrow","460,370",90,"Base",0,
"effect","Arrow","460,360",90,"Base",0,
"effect","Arrow","460,350",90,"Base",0,
"effect","Arrow","460,460",90,"Base",0,
"effect","Arrow","460,470",90,"Base",0,
"effect","Arrow","460,480",90,"Base",0,
"effect","Arrow","460,490",90,"Base",0,
"effect","Arrow","460,500",90,"Base",0,
"effect","Arrow","460,510",90,"Base",0,
"effect","Arrow","460,520",90,"Base",0,
"effect","Arrow","460,530",90,"Base",0,
"effect","Arrow","460,540",90,"Base",0,
"effect","Arrow","460,550",90,"Base",0,
"effect","Arrow","460,560",90,"Base",0,
"effect","Arrow","460,570",90,"Base",0,
"effect","Arrow","460,580",90,"Base",0,
"effect","Arrow","460,590",90,"Base",0,
"effect","Arrow","460,600",90,"Base",0,
"effect","Arrow","460,610",90,"Base",0,
"effect","Arrow","460,620",90,"Base",0,
"effect","Arrow","460,630",90,"Base",0,
"effect","Arrow","440,450",90,"Base",0,
"effect","Arrow","440,440",90,"Base",0,
"effect","Arrow","440,430",90,"Base",0,
"effect","Arrow","440,420",90,"Base",0,
"effect","Arrow","440,410",90,"Base",0,
"effect","Arrow","440,400",90,"Base",0,
"effect","Arrow","440,390",90,"Base",0,
"effect","Arrow","440,380",90,"Base",0,
"effect","Arrow","440,370",90,"Base",0,
"effect","Arrow","440,360",90,"Base",0,
"effect","Arrow","440,350",90,"Base",0,
"effect","Arrow","440,460",90,"Base",0,
"effect","Arrow","440,470",90,"Base",0,
"effect","Arrow","440,480",90,"Base",0,
"effect","Arrow","440,490",90,"Base",0,
"effect","Arrow","440,500",90,"Base",0,
"effect","Arrow","440,510",90,"Base",0,
"effect","Arrow","440,520",90,"Base",0,
"effect","Arrow","440,530",90,"Base",0,
"effect","Arrow","440,540",90,"Base",0,
"effect","Arrow","440,550",90,"Base",0,
"effect","Arrow","440,560",90,"Base",0,
"effect","Arrow","440,570",90,"Base",0,
"effect","Arrow","440,580",90,"Base",0,
"effect","Arrow","440,590",90,"Base",0,
"effect","Arrow","440,600",90,"Base",0,
"effect","Arrow","440,610",90,"Base",0,
"effect","Arrow","440,620",90,"Base",0,
"effect","Arrow","440,630",90,"Base",0,
